거래일자,지역명,지역상세,건물유형,거래유형,거래금액(만원),보증금(만원),월세(만원),면적(㎡),층수,준공연도,거래중개
2024-04-11,마포구,마포구 12동,상가,경매,75566,0,0,129.97809711690218,48,1990,직거래
2024-10-20,종로구,종로구 1동,단독주택,공매,57133,33547,0,168.84868730874803,-1,2007,경매
2024-01-16,강서구,강서구 6동,주상복합,전세,106764,0,0,74.77136737256053,49,2022,중개
2024-03-07,노원구,노원구 7동,오피스텔,공매,58073,21568,0,93.83507585460666,47,2015,직거래
2024-01-22,성북구,성북구 18동,상가,매매,39643,0,0,135.53026753716037,43,2023,중개
2024-02-10,서대문구,서대문구 6동,오피스텔,경매,42897,28346,56,167.8074206164597,40,2015,직거래
2024-06-21,금천구,금천구 19동,아파트,매매,221886,7215,0,191.76350476928891,10,2019,중개
2024-06-23,구로구,구로구 8동,오피스텔,경매,114304,0,0,91.89014686491338,10,1987,직거래
2024-11-24,도봉구,도봉구 11동,단독주택,공매,123866,40914,0,61.57343081500534,-1,1996,직거래
2024-05-22,강서구,강서구 1동,단독주택,전세,113425,0,247,30.77228694552445,15,1990,직거래
2024-06-05,중랑구,중랑구 16동,다세대주택,매매,77119,0,0,25.123379903041855,29,1985,직거래
2024-01-06,서초구,서초구 3동,오피스텔,전세,35147,17378,0,89.60387028394804,31,2016,경매
2024-02-16,광진구,광진구 16동,오피스텔,경매,42582,0,259,160.87848451312,15,1986,경매
2024-08-03,은평구,은평구 10동,단독주택,공매,12809,0,0,167.21549485554104,20,2019,중개
2024-06-06,양천구,양천구 19동,다세대주택,경매,39831,0,118,56.932771257613815,28,1988,직거래
2024-09-19,금천구,금천구 15동,빌라,전세,34465,0,82,72.62158300109495,21,1983,중개
2024-02-12,관악구,관악구 7동,오피스텔,경매,74813,0,0,69.55855469853475,34,1986,경매
2024-11-15,강남구,강남구 11동,다세대주택,월세,79718,0,0,174.99538667221123,24,2018,중개
2024-07-25,동대문구,동대문구 7동,오피스텔,전세,27052,18117,42,197.6952753953635,-2,2022,경매
2024-06-25,중랑구,중랑구 19동,주상복합,전세,40625,0,103,70.01021825750311,39,2010,중개
2024-12-21,은평구,은평구 4동,오피스텔,공매,318524,0,0,20.45529142305763,15,1988,직거래
2024-07-10,성북구,성북구 13동,다세대주택,전세,144951,4623,0,102.60430375541065,9,1993,경매
2024-10-30,강동구,강동구 9동,아파트,매매,39263,0,0,129.28149434030223,33,1982,경매
2024-08-17,중랑구,중랑구 9동,상가,경매,153012,0,88,190.48037917815938,47,2008,직거래
2024-01-05,광진구,광진구 7동,빌라,월세,90127,10808,0,170.76375761350795,24,2023,직거래
2024-02-07,성동구,성동구 14동,오피스텔,전세,16762,28379,0,186.80798108399227,43,2014,경매
2024-02-10,마포구,마포구 5동,다세대주택,전세,15272,3766,0,176.81619363404812,18,1996,경매
2024-01-28,종로구,종로구 3동,아파트,공매,12778,20911,274,194.69532813232686,34,2001,직거래
2024-07-17,성북구,성북구 16동,다세대주택,경매,48964,13235,0,112.36861699759918,2,1997,경매
2024-02-06,은평구,은평구 13동,상가,매매,44658,0,242,194.07239012484885,12,1980,경매
2024-07-20,서대문구,서대문구 17동,아파트,전세,37566,44022,131,145.20005528758836,7,1995,경매
2024-04-08,서초구,서초구 8동,단독주택,경매,35602,86286,36,125.90587759254868,44,2017,직거래
2024-11-07,송파구,송파구 11동,아파트,월세,40330,0,150,190.6274269701808,9,2008,중개
2024-07-08,은평구,은평구 5동,주상복합,월세,488296,0,0,159.9316121957638,4,2022,중개
2024-06-17,성북구,성북구 17동,아파트,월세,207804,0,0,132.23534591798352,24,1994,직거래
2024-07-28,성동구,성동구 14동,상가,월세,25765,36618,0,175.17613468990066,43,2023,중개
2024-01-13,도봉구,도봉구 1동,아파트,경매,55347,0,0,77.55161887567803,40,1983,경매
2024-07-26,동작구,동작구 6동,오피스텔,경매,48768,0,0,127.11932806874277,33,1991,직거래
2024-09-21,송파구,송파구 1동,오피스텔,공매,28045,0,0,79.15588604841714,38,2010,경매
2024-08-14,영등포구,영등포구 8동,다세대주택,공매,112570,0,32,137.62267780949048,33,1983,직거래
2024-07-16,서대문구,서대문구 3동,다세대주택,경매,61469,39830,0,97.67505192202735,28,2009,직거래
2024-01-21,관악구,관악구 5동,아파트,공매,23834,20814,0,43.499239156182824,30,2011,중개
2024-04-05,성동구,성동구 1동,빌라,월세,197536,0,0,170.729239564544,12,1997,직거래
2024-04-01,마포구,마포구 12동,오피스텔,월세,63899,0,0,178.60581816083132,4,2017,경매
2024-08-11,동대문구,동대문구 3동,주상복합,경매,56261,42425,0,180.2509832333847,43,2009,직거래
2024-03-14,용산구,용산구 16동,빌라,월세,10416,0,0,23.68906196968709,8,2003,경매
2024-04-23,중랑구,중랑구 17동,단독주택,전세,309151,0,264,43.788430967164004,15,1999,직거래
2024-10-29,영등포구,영등포구 9동,오피스텔,공매,37952,0,131,94.99685070748079,29,2022,직거래
2024-03-05,송파구,송파구 11동,빌라,전세,395416,0,210,142.53586425606977,12,2011,중개
2024-05-13,서대문구,서대문구 14동,상가,경매,64466,32790,257,167.83046968210226,41,1990,중개
2024-06-14,은평구,은평구 13동,빌라,월세,110209,31574,0,146.7440348534185,11,1991,경매
2024-12-21,광진구,광진구 2동,주상복합,경매,36826,31882,0,129.9769776426657,-2,2022,직거래
2024-06-16,강동구,강동구 2동,오피스텔,경매,205838,52765,0,165.04129856331522,26,2005,직거래
2024-09-24,동작구,동작구 10동,단독주택,전세,119354,117979,0,72.91507112217668,20,1994,중개
2024-08-22,종로구,종로구 5동,주상복합,매매,70392,52807,0,197.2366150800728,4,2007,중개
2024-12-01,도봉구,도봉구 2동,단독주택,전세,37085,25074,0,162.05476461919957,6,1999,중개
2024-05-17,중구,중구 4동,다세대주택,전세,47479,37437,0,91.83990825015671,36,1992,직거래
2024-04-30,용산구,용산구 11동,상가,공매,24415,23866,59,68.5367853395855,25,1999,경매
2024-05-22,용산구,용산구 6동,주상복합,월세,73301,0,0,191.03174082296778,46,2019,경매
2024-03-22,강서구,강서구 2동,단독주택,전세,132482,12135,179,196.36253991901395,-1,2009,직거래
2024-06-14,금천구,금천구 1동,단독주택,전세,48471,0,58,45.65984473966928,-1,2009,중개
2024-10-07,동대문구,동대문구 3동,단독주택,경매,105148,11836,135,175.67362894569877,7,2006,경매
2024-07-03,서초구,서초구 5동,오피스텔,월세,53929,41959,0,21.857122874633845,-1,1993,직거래
2024-05-14,동대문구,동대문구 12동,다세대주택,공매,37102,34770,0,158.9990026617107,14,1988,직거래
2024-02-28,종로구,종로구 11동,오피스텔,매매,48363,0,56,69.60864767965381,16,1986,중개
2024-08-04,송파구,송파구 14동,단독주택,매매,48655,26316,299,131.5482449104809,12,1999,중개
2024-10-22,강동구,강동구 13동,다세대주택,경매,42666,38286,0,100.43580336294316,32,1993,중개
2024-02-19,마포구,마포구 2동,주상복합,공매,52228,0,0,108.68948025492907,18,2005,경매
2024-10-08,서초구,서초구 6동,상가,경매,51041,42395,0,85.73937574832621,4,1991,중개
2024-02-08,구로구,구로구 6동,단독주택,월세,141137,10094,0,121.77798832137951,20,1998,경매
2024-01-22,도봉구,도봉구 13동,단독주택,공매,54655,19410,140,145.72298684430544,38,2023,직거래
2024-01-22,서대문구,서대문구 5동,다세대주택,경매,127412,24827,0,41.26393416155466,42,1996,직거래
2024-11-08,금천구,금천구 12동,아파트,전세,91455,0,0,165.59471423679102,41,2011,중개
2024-07-07,강동구,강동구 4동,주상복합,공매,36289,57023,41,67.89579740376801,22,2005,경매
2024-08-02,광진구,광진구 19동,빌라,월세,48830,0,0,178.86350983777828,20,2015,직거래
2024-10-21,성북구,성북구 19동,상가,매매,178681,42655,194,138.56648711773275,-1,2017,직거래
2024-02-21,영등포구,영등포구 9동,아파트,전세,135457,6387,83,122.59610458420649,30,1994,중개
2024-08-09,광진구,광진구 2동,빌라,월세,37557,13048,78,94.01247026996559,-1,1981,직거래
2024-11-27,도봉구,도봉구 2동,아파트,매매,85557,14587,0,120.56733427334423,42,2011,직거래
2024-08-04,은평구,은평구 6동,아파트,공매,97100,39646,261,92.51796561566476,20,1999,직거래
2024-05-14,성북구,성북구 16동,주상복합,경매,192944,0,0,81.60623421176352,4,2011,경매
2024-08-26,노원구,노원구 6동,주상복합,월세,134941,0,0,51.581910065013304,35,1999,직거래
2024-05-22,광진구,광진구 6동,다세대주택,매매,93316,33798,168,92.14004555984138,45,2021,중개
2024-08-27,금천구,금천구 9동,다세대주택,공매,74886,0,0,109.83150468801526,42,2003,경매
2024-07-11,성북구,성북구 5동,빌라,경매,64679,15491,0,188.74074093322787,6,2019,중개
2024-06-19,중랑구,중랑구 14동,주상복합,전세,38651,21661,0,158.56107420267244,37,1983,중개
2024-06-10,종로구,종로구 7동,단독주택,전세,124523,33394,0,106.45103700006882,14,2023,중개
2024-06-12,노원구,노원구 18동,오피스텔,전세,161110,0,98,95.07884892392437,22,2013,경매
2024-10-06,양천구,양천구 10동,주상복합,매매,45673,27036,0,41.28153042995185,-1,2006,경매
2024-08-16,성북구,성북구 18동,다세대주택,공매,37110,0,0,120.43983242204524,42,1992,직거래
2024-02-27,종로구,종로구 3동,주상복합,공매,31041,0,0,25.892158211330727,26,1989,중개
2024-07-25,금천구,금천구 2동,아파트,공매,56558,0,0,183.60786020168314,26,2008,직거래
2024-12-13,강북구,강북구 4동,빌라,공매,87294,0,0,192.04966148998318,17,2007,중개
2024-03-17,동대문구,동대문구 7동,단독주택,전세,19462,16857,0,181.51029937148044,32,1986,중개
2024-03-18,성동구,성동구 3동,오피스텔,매매,81635,0,0,153.35535436356483,0,1982,직거래
2024-03-02,동작구,동작구 13동,아파트,전세,63077,22883,0,189.7099457787623,29,1980,경매
2024-02-05,양천구,양천구 11동,주상복합,월세,123743,0,0,87.3512277562883,34,1998,직거래
2024-03-13,구로구,구로구 19동,빌라,전세,50656,0,0,75.75324140241779,49,2020,경매
2024-09-16,서대문구,서대문구 17동,오피스텔,월세,63688,0,285,75.3809326623093,29,2007,경매
2024-04-03,동작구,동작구 19동,아파트,경매,329549,41849,0,106.89322690138495,45,1990,중개
2024-10-17,송파구,송파구 4동,단독주택,매매,23445,0,0,122.18046242751608,33,1983,중개
2024-11-25,마포구,마포구 5동,빌라,전세,207975,12572,106,138.16824903974043,29,1997,직거래
2024-02-13,용산구,용산구 14동,빌라,전세,112619,10389,0,148.64804020490453,21,1992,중개
2024-05-25,중구,중구 6동,주상복합,공매,20025,17855,0,172.0568654835373,21,2022,경매
2024-05-24,관악구,관악구 14동,빌라,매매,46140,0,0,176.37496697729156,14,1980,중개
2024-10-26,구로구,구로구 1동,오피스텔,공매,89969,0,0,160.5685221559624,35,1999,경매
2024-11-15,강북구,강북구 11동,주상복합,공매,105303,0,0,34.82056655217388,27,1984,중개
2024-11-15,금천구,금천구 6동,오피스텔,월세,54211,7967,232,145.4951925987005,29,2023,직거래
2024-01-23,금천구,금천구 15동,상가,공매,11952,0,0,169.79582288756455,9,1983,경매
2024-08-19,송파구,송파구 5동,빌라,경매,14104,0,0,92.81208418078769,12,2001,경매
2024-06-28,마포구,마포구 13동,주상복합,매매,138649,0,0,55.767925965684896,36,2002,직거래
2024-01-02,양천구,양천구 6동,다세대주택,매매,71971,0,0,198.13560487620168,17,2001,중개
2024-06-05,동대문구,동대문구 3동,다세대주택,경매,64644,0,0,95.49766723548908,35,2002,경매
2024-05-15,강서구,강서구 2동,빌라,매매,69364,0,0,129.5999993732923,2,1998,경매
2024-01-12,구로구,구로구 12동,오피스텔,경매,10653,44612,0,25.58388938707561,13,1991,경매
2024-10-25,종로구,종로구 17동,오피스텔,월세,68945,18876,115,42.29337534136859,19,1981,경매
2024-12-18,금천구,금천구 16동,다세대주택,경매,61886,106716,0,177.09581323049636,0,2009,경매
2024-04-02,마포구,마포구 15동,빌라,경매,31310,0,0,134.5543150839319,26,2002,중개
2024-12-07,강동구,강동구 6동,단독주택,공매,96801,0,0,76.17590133332367,46,2022,직거래
2024-09-06,구로구,구로구 3동,오피스텔,공매,82723,14263,95,30.878669544249004,4,2023,경매
2024-11-30,서초구,서초구 14동,오피스텔,월세,71856,47382,0,147.05879670347946,35,1987,경매
2024-02-06,도봉구,도봉구 12동,단독주택,전세,30663,40640,0,199.62582980945027,8,1999,경매
2024-11-16,강동구,강동구 5동,단독주택,경매,52424,112578,0,161.35156115738138,13,2014,경매
2024-02-02,은평구,은평구 6동,오피스텔,경매,75279,25046,0,82.6134600695995,42,1993,경매
2024-04-08,강서구,강서구 13동,상가,공매,28691,81093,242,37.73365246920677,37,2018,직거래
2024-07-01,관악구,관악구 15동,단독주택,공매,122240,0,62,39.04650076285102,12,1980,직거래
2024-01-28,용산구,용산구 17동,주상복합,경매,81852,48464,0,151.61383074856582,30,2021,중개
2024-09-04,강남구,강남구 1동,다세대주택,전세,77124,0,0,150.5667415004339,1,1991,직거래
2024-10-13,노원구,노원구 8동,다세대주택,경매,318940,86006,49,146.5416045282583,1,2009,중개
2024-12-16,강동구,강동구 18동,빌라,경매,9700,33909,216,30.6255038307776,42,1987,경매
2024-05-26,관악구,관악구 17동,오피스텔,월세,105680,42704,259,138.58749110678303,19,2000,중개
2024-04-11,광진구,광진구 14동,오피스텔,경매,40946,18068,87,100.14024677285902,28,2021,직거래
2024-10-01,중구,중구 4동,상가,경매,16833,37607,0,171.04621258296396,38,1990,경매
2024-04-04,노원구,노원구 9동,다세대주택,공매,36721,17897,242,36.09393513160127,42,2008,직거래
2024-08-23,강남구,강남구 7동,오피스텔,경매,25248,0,0,133.79742178295794,34,1990,직거래
2024-07-13,동작구,동작구 10동,빌라,공매,53242,19584,0,150.50533118885744,26,2003,중개
2024-04-09,강서구,강서구 9동,빌라,매매,54631,0,247,165.96859110401783,20,1985,경매
2024-05-16,양천구,양천구 11동,상가,매매,27918,21768,165,136.36229928991784,16,2002,경매
2024-12-26,동대문구,동대문구 8동,상가,전세,66687,0,0,65.48111505582989,0,1983,직거래
2024-03-02,송파구,송파구 11동,상가,전세,595292,0,0,44.31512179501489,31,1988,직거래
2024-08-08,노원구,노원구 13동,오피스텔,월세,383326,0,0,181.61420676361124,4,2007,중개
2024-04-11,관악구,관악구 2동,상가,공매,102044,0,217,132.20874352444244,22,2007,경매
2024-02-20,서초구,서초구 18동,오피스텔,매매,79873,7171,0,124.54734399180217,26,2014,경매
2024-11-10,용산구,용산구 4동,다세대주택,전세,40972,0,0,66.7800825934238,14,1990,중개
2024-10-29,중랑구,중랑구 4동,다세대주택,공매,99052,24153,0,50.61913048024942,32,2011,중개
2024-11-09,금천구,금천구 17동,아파트,경매,80349,28600,0,182.20843859619586,14,1983,중개
2024-03-02,중랑구,중랑구 10동,주상복합,경매,122398,0,0,141.9926864194887,18,1980,직거래
2024-01-03,성북구,성북구 19동,다세대주택,월세,15958,40687,53,105.7381093327053,47,2018,중개
2024-09-08,관악구,관악구 2동,오피스텔,월세,50508,0,0,37.32425818282708,22,2005,직거래
2024-05-27,중랑구,중랑구 4동,빌라,매매,21212,0,0,64.59146072773765,30,2017,경매
2024-11-02,구로구,구로구 12동,다세대주택,매매,19405,29814,0,28.619105717927223,32,2019,직거래
2024-02-23,동작구,동작구 17동,빌라,공매,224143,0,201,121.99970741627214,32,2017,직거래
2024-10-30,강동구,강동구 13동,다세대주택,전세,42364,16545,275,193.07900109508773,28,1997,중개
2024-02-18,관악구,관악구 14동,오피스텔,매매,273806,25719,0,20.399931799336407,2,1981,중개
2024-12-30,동대문구,동대문구 3동,다세대주택,공매,42456,11986,104,132.43788815041486,17,2011,경매
2024-12-07,중구,중구 6동,주상복합,전세,57352,44336,0,49.19563707568672,35,2001,중개
2024-05-11,성동구,성동구 10동,아파트,공매,91118,20402,0,39.556638751206805,43,1980,경매
2024-11-11,성북구,성북구 5동,주상복합,전세,85924,0,0,83.50817446400657,38,2004,중개
2024-09-19,양천구,양천구 1동,주상복합,경매,181632,0,0,43.30344742589919,13,2020,중개
2024-04-09,서대문구,서대문구 15동,빌라,경매,282803,0,0,73.31439149343504,26,2009,경매
2024-12-25,강서구,강서구 9동,오피스텔,전세,79139,121311,76,155.30879063634634,-2,1990,중개
2024-03-28,송파구,송파구 14동,빌라,매매,83826,0,98,121.48117328345832,17,1992,경매
2024-12-04,용산구,용산구 3동,상가,공매,139292,0,0,136.5805470314348,21,2011,직거래
2024-06-27,양천구,양천구 1동,아파트,경매,59015,0,0,113.02853960432351,47,2016,경매
2024-01-23,강동구,강동구 2동,다세대주택,월세,77027,32135,256,61.791137355495415,0,1985,경매
2024-04-21,동작구,동작구 6동,상가,매매,10270,0,0,125.61222529142015,28,2010,직거래
2024-06-11,동작구,동작구 2동,주상복합,매매,60474,0,270,89.67119277956058,34,1986,경매
2024-08-05,도봉구,도봉구 14동,주상복합,공매,33060,0,41,135.33391280971682,24,1997,직거래
2024-01-17,동대문구,동대문구 6동,오피스텔,공매,30463,22043,0,39.53437670524235,46,2016,중개
2024-07-21,강남구,강남구 6동,오피스텔,월세,25644,53107,0,100.74457499290415,-1,1994,경매
2024-01-20,강북구,강북구 10동,단독주택,전세,45974,0,0,65.12293367632056,37,1989,경매
2024-07-03,노원구,노원구 8동,오피스텔,월세,35173,21362,0,109.99500288048517,13,2008,직거래
2024-08-30,종로구,종로구 12동,주상복합,월세,71656,14909,157,118.51443956398774,37,2001,경매
2024-08-29,동대문구,동대문구 11동,주상복합,월세,35136,33070,225,52.68151801414465,34,1982,직거래
2024-07-29,동작구,동작구 11동,오피스텔,월세,39101,0,220,41.955740138436866,14,2013,중개
2024-07-01,서초구,서초구 16동,빌라,경매,67013,12355,0,195.65189534638023,2,2005,중개
2024-03-18,강남구,강남구 4동,상가,매매,15323,0,153,198.47051005699387,-1,2012,경매
2024-07-10,용산구,용산구 19동,다세대주택,매매,238391,8774,0,199.65199369413637,21,2019,경매
2024-08-12,도봉구,도봉구 8동,주상복합,공매,236416,0,0,168.74842308684356,48,2010,중개
2024-01-09,중랑구,중랑구 10동,다세대주택,월세,157367,12660,0,56.239531150835816,28,1983,경매
2024-12-05,중랑구,중랑구 2동,다세대주택,월세,12806,0,0,197.43686164141837,31,1982,중개
2024-03-21,중구,중구 2동,주상복합,전세,52786,39596,0,47.67819498584556,39,2014,경매
2024-07-27,금천구,금천구 7동,빌라,월세,73501,12783,0,186.84110592892722,6,2002,중개
2024-04-26,도봉구,도봉구 10동,단독주택,공매,51145,59637,197,173.63485042203163,22,2021,경매
2024-09-21,동대문구,동대문구 8동,상가,매매,38062,0,0,138.28555340144408,49,2009,중개
2024-04-20,마포구,마포구 6동,아파트,월세,46689,6217,0,154.63682776517297,19,2017,직거래
2024-10-31,종로구,종로구 7동,상가,경매,71742,14642,0,101.97324568577396,7,2004,직거래
2024-11-21,종로구,종로구 8동,오피스텔,월세,94250,0,0,78.62290967738318,34,2001,경매
2024-04-08,노원구,노원구 19동,오피스텔,공매,119812,19386,0,86.02463697266425,30,2013,직거래
2024-04-12,관악구,관악구 13동,아파트,전세,42652,9349,0,142.3012010989532,36,2001,경매
2024-07-16,강서구,강서구 4동,오피스텔,매매,55466,44188,0,173.83667346329977,29,1994,경매
2024-05-01,강서구,강서구 13동,상가,공매,179016,18548,294,196.0473948438939,-1,2021,중개
2024-04-08,종로구,종로구 17동,상가,월세,248232,0,130,72.09571875395339,31,1982,직거래
2024-04-13,마포구,마포구 1동,단독주택,전세,148789,0,0,79.54600067879866,41,1985,중개
2024-03-18,서초구,서초구 17동,오피스텔,경매,108853,9998,68,96.8930168775149,6,2009,직거래
2024-11-10,종로구,종로구 7동,다세대주택,공매,43135,74482,146,102.74993191600934,36,1981,직거래
2024-11-01,성북구,성북구 2동,오피스텔,월세,56398,0,206,174.03728202832067,14,1994,직거래
2024-11-27,금천구,금천구 17동,빌라,월세,102457,21439,0,112.0803379710474,34,1993,직거래
2024-08-11,광진구,광진구 17동,빌라,경매,93561,0,0,130.7064427464648,16,2010,중개
2024-10-19,마포구,마포구 5동,주상복합,공매,35176,9108,0,134.18269604005366,12,1986,직거래
2024-01-03,용산구,용산구 12동,빌라,공매,78332,18259,0,116.23400531526612,35,1992,중개
2024-09-12,성동구,성동구 6동,주상복합,매매,50954,0,0,43.25355378993383,21,1986,중개
2024-02-27,용산구,용산구 12동,아파트,매매,304083,0,0,133.27731391825506,32,2019,경매
2024-07-19,강동구,강동구 18동,주상복합,경매,34920,11277,0,27.777360925965482,-2,1995,직거래
2024-04-06,용산구,용산구 16동,주상복합,매매,40451,0,0,185.3899925910822,42,2001,직거래
2024-09-01,영등포구,영등포구 6동,아파트,전세,69306,50185,35,191.2959826750036,23,2003,중개
2024-01-21,강남구,강남구 10동,주상복합,매매,21806,0,0,98.5843099076135,26,2014,경매
2024-01-14,강서구,강서구 2동,다세대주택,월세,26714,29013,0,95.4745451779801,30,1998,중개
2024-09-01,동대문구,동대문구 7동,오피스텔,전세,25062,14184,0,198.6177062851651,39,2010,중개
2024-07-11,구로구,구로구 11동,상가,전세,35005,0,171,197.7388866755498,11,2018,중개
2024-04-17,노원구,노원구 1동,아파트,매매,58955,0,0,78.09054375270085,26,2007,직거래
2024-04-17,중랑구,중랑구 3동,다세대주택,월세,32789,65922,0,36.89086760315692,13,2004,직거래
2024-12-06,영등포구,영등포구 17동,다세대주택,매매,118961,0,0,165.43526348364065,2,2012,중개
2024-09-03,강서구,강서구 17동,상가,매매,125139,24188,0,106.91642697817068,11,2012,중개
2024-09-18,도봉구,도봉구 12동,다세대주택,경매,67836,13602,0,69.90762843922448,-1,2022,경매
2024-05-13,중랑구,중랑구 9동,빌라,경매,100711,0,0,68.12835703199588,32,1987,경매
2024-10-03,강북구,강북구 1동,주상복합,월세,21638,0,0,66.33587798231181,42,2012,직거래
2024-09-29,동대문구,동대문구 7동,주상복합,매매,207351,0,141,80.42753780979083,18,2013,경매
2024-04-20,노원구,노원구 14동,오피스텔,경매,98989,0,0,119.31905239480211,47,1982,직거래
2024-12-19,노원구,노원구 17동,주상복합,경매,15886,0,0,135.18804901350137,32,2009,경매
2024-05-17,중구,중구 6동,다세대주택,월세,166088,0,262,133.00264607606127,35,2022,중개
2024-09-28,영등포구,영등포구 18동,단독주택,공매,41171,15272,95,50.22868445436074,8,2002,중개
2024-04-07,금천구,금천구 8동,단독주택,공매,14762,26829,0,38.574451921182735,28,1982,경매
2024-08-18,중구,중구 10동,오피스텔,매매,39865,22150,0,69.984518536928,34,1981,경매
2024-04-19,성동구,성동구 17동,단독주택,매매,45337,44973,0,121.874370254722,0,2009,경매
2024-02-17,광진구,광진구 9동,다세대주택,경매,59002,0,0,168.19403566009612,15,2000,경매
2024-01-06,중구,중구 10동,빌라,공매,112074,0,50,49.419458088531414,12,2012,경매
2024-10-30,중구,중구 9동,아파트,전세,301451,0,171,100.89480587358486,34,1980,직거래
2024-06-24,강북구,강북구 11동,빌라,월세,95670,13302,0,88.21564890901932,27,2017,직거래
2024-05-12,은평구,은평구 14동,다세대주택,월세,15635,0,120,162.99311891934693,34,2000,직거래
2024-02-02,동작구,동작구 11동,상가,공매,36173,14711,0,126.98158972095057,25,2023,경매
2024-08-29,동대문구,동대문구 10동,오피스텔,공매,79279,0,152,37.017119830478606,30,1998,중개
2024-11-26,중구,중구 6동,아파트,매매,51964,0,0,175.56801089074733,20,1995,경매
2024-05-29,구로구,구로구 9동,다세대주택,공매,54694,39223,0,26.868615239727212,-2,2020,직거래
2024-03-26,중랑구,중랑구 8동,오피스텔,전세,28438,0,63,82.37852721778437,-1,2022,중개
2024-12-17,성동구,성동구 13동,아파트,월세,50337,3710,0,188.63911979309924,32,2014,중개
2024-11-18,성동구,성동구 16동,상가,공매,36352,0,0,115.8706862444851,33,1987,중개
2024-09-27,종로구,종로구 14동,상가,공매,74494,56546,72,64.17717662359914,40,1981,경매
2024-10-20,성동구,성동구 3동,단독주택,매매,53882,16381,0,66.9040789130196,2,1989,경매
2024-10-22,강서구,강서구 15동,단독주택,매매,45639,0,0,199.0810633701787,4,2015,경매
2024-03-23,도봉구,도봉구 2동,주상복합,매매,172590,0,0,25.189100327958222,11,2009,경매
2024-11-14,양천구,양천구 16동,주상복합,매매,81859,17485,0,43.81468087734108,2,1999,경매
2024-01-23,도봉구,도봉구 3동,오피스텔,월세,217610,0,0,25.813279406758262,12,2000,중개
2024-12-21,종로구,종로구 5동,빌라,전세,102542,0,97,36.91717191986438,32,2019,직거래
2024-01-07,강북구,강북구 18동,주상복합,공매,80221,17455,0,190.08023472878602,27,1994,중개
2024-06-04,영등포구,영등포구 5동,단독주택,경매,120342,0,0,192.39398768469079,5,2006,중개
2024-12-16,송파구,송파구 16동,아파트,전세,144775,26255,0,175.74439212937577,23,1998,직거래
2024-03-14,은평구,은평구 1동,오피스텔,경매,164179,18731,0,156.85146102850493,20,1998,중개
2024-08-15,종로구,종로구 11동,상가,전세,36231,0,0,39.11855396357782,31,1982,중개
2024-05-09,종로구,종로구 8동,오피스텔,매매,40467,54954,0,176.4655522376393,9,1997,중개
2024-08-04,종로구,종로구 17동,빌라,공매,307963,20524,0,143.43295429035726,6,2018,중개
2024-09-01,관악구,관악구 6동,다세대주택,공매,60495,0,0,173.44640182604192,10,2006,직거래
2024-09-16,금천구,금천구 12동,오피스텔,전세,199096,14117,252,72.22924473152406,19,1997,중개
2024-09-27,종로구,종로구 4동,상가,공매,95020,0,0,115.2824865756427,32,1990,직거래
2024-07-09,강동구,강동구 15동,상가,전세,56907,19059,0,145.4309706953815,-1,1991,경매
2024-07-31,동작구,동작구 9동,빌라,월세,151264,0,0,86.4752936596975,33,2016,직거래
2024-06-15,성북구,성북구 1동,아파트,경매,13051,0,0,89.42622657522838,5,1995,직거래
2024-09-14,마포구,마포구 16동,오피스텔,전세,83194,0,89,37.585580768778044,8,2007,직거래
2024-12-26,동작구,동작구 4동,단독주택,경매,275078,27147,0,155.05193389681259,36,2010,경매
2024-08-17,동작구,동작구 8동,오피스텔,공매,42222,0,83,122.02117304413873,27,1999,중개
2024-12-12,중랑구,중랑구 5동,다세대주택,월세,256705,0,96,180.47470053886983,14,1980,경매
2024-10-09,은평구,은평구 9동,아파트,월세,220652,0,0,62.694756262048884,33,1989,직거래
2024-03-26,성북구,성북구 13동,아파트,전세,29909,31179,168,119.84010213840197,13,2009,경매
2024-12-18,양천구,양천구 8동,상가,전세,215577,21326,0,164.65683135088233,14,1983,중개
2024-05-05,송파구,송파구 10동,단독주택,월세,63269,0,275,35.21849737863789,13,1993,중개
2024-01-21,구로구,구로구 12동,다세대주택,공매,143387,0,0,174.90749192652902,36,2007,경매
2024-08-13,노원구,노원구 18동,상가,경매,28804,23454,47,164.18715144166538,32,1998,중개
2024-09-11,양천구,양천구 9동,상가,월세,105314,20865,0,83.8171927553505,29,1987,중개
2024-10-09,은평구,은평구 18동,빌라,매매,53577,27863,0,100.59368265872749,47,2014,중개
2024-12-08,강북구,강북구 16동,아파트,매매,354949,11454,0,154.10008043462608,16,1986,중개
2024-03-26,송파구,송파구 6동,주상복합,공매,97987,31069,0,164.08703311313542,14,2020,중개
2024-12-01,도봉구,도봉구 14동,오피스텔,월세,239936,36175,284,173.74879012168958,5,2017,경매
2024-05-08,광진구,광진구 19동,주상복합,경매,83048,0,218,60.23308821183075,37,2006,중개
2024-08-01,영등포구,영등포구 5동,다세대주택,매매,23055,0,0,48.0593065278817,12,1998,중개
2024-09-21,마포구,마포구 6동,상가,전세,27862,0,74,67.96518375720024,44,1985,경매
2024-12-15,금천구,금천구 3동,주상복합,월세,57502,36358,0,61.376678218671685,25,1986,직거래
2024-05-16,서초구,서초구 17동,아파트,매매,23555,16497,219,187.5881629386279,-2,1991,경매
2024-04-20,강남구,강남구 11동,빌라,월세,241051,31087,0,195.9702682964862,40,2000,경매
